Time,X-stress,Y-stress-13883,Z-stress-13883,XY-stress-13883,YZ-stress-13883,ZX-stress-13883,Effective Stress (v-m)-13883, X-strain-13883, Y-strain-13883, Z-strain-13883, XY-strain-13883, YZ-strain-13883, ZX-strain-13883
31999.986328000000000,-0.000033004620491,-0.000028096617825,-0.000024406359444,0.000000011415886,0.000000078950428,-0.000033785825508,0.000058993926359,-0.002970678266100,0.000014188598470,0.002258468419300,0.000006942722848,0.000048014750064,-0.020547296852000
32999.992188000000000,-0.000033212392736,-0.000027791478715,-0.000023565109586,0.000000029741033,0.000000063526954,-0.000036369066947,0.000063547631726,-0.003284760518000,0.000012039377907,0.002582362154500,0.000018087403078,0.000038634760131,-0.022118331864000
33999.992188000000000,-0.000035403438233,-0.000029429143979,-0.000024756629500,0.000000033444760,0.000000062511404,-0.000039015212678,0.000068205685238,-0.003613228444000,0.000020118275643,0.002861769637100,0.000020339874027,0.000038017140469,-0.023727620021000
34999.996094000000000,-0.000040499347961,-0.000033841562981,-0.000029006725526,0.000000042082881,-0.000000023164423,-0.000041005379899,0.000071723225119,-0.003960689064100,0.000088331602456,0.003028703155000,0.000025593262762,-0.000014087750969,-0.024937964976000
35999.996094000000000,-0.000044892978622,-0.000037241108657,-0.000032864190871,0.000000364032559,-0.000000594554422,-0.000041154573410,0.000072067712608,-0.004302605520900,0.000350981863450,0.003012862522200,0.000221391237570,-0.000361586164220,-0.025028700009000
36999.988281000000000,-0.000060684516939,-0.000052294031775,-0.000047569024900,0.000000077258747,-0.000000632500871,-0.000043211017328,0.000075730873505,-0.004796578548800,0.000306205678500,0.003179780673200,0.000046985933295,-0.000384663784640,-0.026279354468000
37999.984375000000000,-0.000048889116442,-0.000040142134822,-0.000034302564018,0.000000208960415,-0.000000572605074,-0.000048405807320,0.000084806662926,-0.005065801087800,0.000253791455180,0.003805203130500,0.000127082035760,-0.000348237372240,-0.029438633472000
38999.984375000000000,-0.000049609872804,-0.000040416634874,-0.000033914344385,0.000000518274248,-0.000000749045000,-0.000051357539633,0.000090010289568,-0.005595066584600,0.000233026119530,0.004350278060900,0.000324578664730,-0.000468923652080,-0.032562475652000
39999.980469000000000,-0.000047208046453,-0.000037756741222,-0.000031038933230,0.000000913078964,-0.000000733967568,-0.000050835395086,0.000089189561550,-0.005971665494100,0.000288880924930,0.004735815338800,0.000572322926020,-0.000473278283610,-0.033751338720000
40999.992188000000000,-0.000048458114179,-0.000038868067350,-0.000032143700082,0.000000593464733,-0.000001364426339,-0.000050739530707,0.000089060733444,-0.006259387824700,0.000333463423890,0.004950660280900,0.000387611304180,-0.000880515843160,-0.034991960973000
41999.984375000000000,-0.000032217059925,-0.000022833350158,-0.000016153777324,-0.000000651776531,-0.000001243985025,-0.000047138535592,0.000082869722974,-0.006650283001400,0.000490830570930,0.005578193813600,-0.000386422325390,-0.000913881813180,-0.036214869469000
42999.992188000000000,0.000045363569370,0.000055172367865,0.000064663319790,-0.000001652693868,-0.000003074621191,-0.000045396875066,0.000080613695900,-0.007766179740400,0.000741319672670,0.008373425342100,-0.001084230258100,-0.002294935518900,-0.041057575494000
43999.988281000000000,-0.000037231238821,-0.000028299082260,-0.000022559275749,-0.000001082217409,-0.000000164964774,-0.000038671616494,0.000068220775574,-0.007573712151500,0.000633899355310,0.006220713723500,-0.000756910536440,-0.000530251360030,-0.036929644644000
44999.992188000000000,-0.000046044511691,-0.000034046923247,-0.000025052217097,0.000002461850954,0.000000364484151,-0.000044741624151,0.000079729426943,-0.009481970220800,0.000549458723980,0.008074196055500,0.001404309412500,-0.000184785676540,-0.040631107986000
45999.980469000000000,-0.000040945658839,-0.000028147685953,-0.000016946487449,0.000003666342764,0.000000761820729,-0.000044477004849,0.000080058023741,-0.010296219960000,0.000316339515850,0.009277514182000,0.002132623223600,0.000073246170359,-0.040454052389000
46999.992188000000000,-0.000049402653531,-0.000038101232349,-0.000025630448363,0.000002337234264,0.000000421512510,-0.000043435444240,0.000078108991147,-0.010116509162000,-0.000318520935250,0.009511484764500,0.001315282774200,-0.000146446851430,-0.039802949876000
47999.984375000000000,-0.000075521318649,-0.000063680403400,-0.000049341586418,0.000000935001651,0.000000810346762,-0.000043169133278,0.000078172299254,-0.010953763500000,-0.000793551385870,0.010208185762000,0.000452518201200,0.000084227365733,-0.039634719491000
