Time,X-stress-7168,Y-stress-7168,Z-stress-7168,XY-stress-7168,YZ-stress-7168,ZX-stress-7168,Effective Stress (v-m)-7168,Tresca (max shear stress)-7168,Maximum Principal Stress-7168,Minimum Principal Stress-7168,X-strain-7168,Y-strain-7168,Z-strain-7168,XY-strain-7168,YZ-strain-7168,ZX-strain-7168,Effective Strain-7168
30900.0000000000000000,-0.0002080000000000,-0.0001820000000000,-0.0001550000000000,-0.0000000615000000,0.0000001500000000,0.0000866000000000,0.0001570000000000,0.0000905000000000,-0.0000913000000000,-0.0002720000000000,0.3360000000000000,0.0012500000000000,-0.3420000000000000,0.0012200000000000,0.0022000000000000,0.6810000000000000,0.8780000000000000
31000.0000000000000000,-0.0002120000000000,-0.0001850000000000,-0.0001580000000000,-0.0000000880000000,0.0000002540000000,0.0000871000000000,0.0001580000000000,0.0000911000000000,-0.0000940000000000,-0.0002760000000000,0.3480000000000000,0.0012800000000000,-0.3540000000000000,0.0012500000000000,0.0022300000000000,0.6830000000000000,0.8870000000000000
31100.0000000000000000,-0.0002140000000000,-0.0001870000000000,-0.0001610000000000,-0.0000000916000000,0.0000002390000000,0.0000875000000000,0.0001590000000000,0.0000915000000000,-0.0000961000000000,-0.0002790000000000,0.3570000000000000,0.0012900000000000,-0.3630000000000000,0.0012300000000000,0.0022500000000000,0.6850000000000000,0.8940000000000000
31200.0000000000000000,-0.0002160000000000,-0.0001880000000000,-0.0001620000000000,-0.0000000959000000,0.0000002570000000,0.0000878000000000,0.0001590000000000,0.0000918000000000,-0.0000969000000000,-0.0002800000000000,0.3620000000000000,0.0013100000000000,-0.3670000000000000,0.0012600000000000,0.0022500000000000,0.6870000000000000,0.8980000000000000
31300.0000000000000000,-0.0002170000000000,-0.0001890000000000,-0.0001630000000000,-0.0000000993000000,0.0000002970000000,0.0000879000000000,0.0001590000000000,0.0000920000000000,-0.0000976000000000,-0.0002820000000000,0.3650000000000000,0.0013100000000000,-0.3710000000000000,0.0012900000000000,0.0022700000000000,0.6880000000000000,0.9010000000000000
31400.0000000000000000,-0.0002160000000000,-0.0001890000000000,-0.0001620000000000,-0.0000000954000000,0.0000002650000000,0.0000880000000000,0.0001600000000000,0.0000921000000000,-0.0000970000000000,-0.0002810000000000,0.3670000000000000,0.0013100000000000,-0.3730000000000000,0.0012900000000000,0.0022500000000000,0.6890000000000000,0.9040000000000000
31500.0000000000000000,-0.0002170000000000,-0.0001890000000000,-0.0001620000000000,-0.0000000874000000,0.0000001940000000,0.0000881000000000,0.0001600000000000,0.0000923000000000,-0.0000970000000000,-0.0002810000000000,0.3690000000000000,0.0013100000000000,-0.3750000000000000,0.0012600000000000,0.0022400000000000,0.6910000000000000,0.9060000000000000
31600.0000000000000000,-0.0002160000000000,-0.0001890000000000,-0.0001610000000000,-0.0000000819000000,0.0000001580000000,0.0000882000000000,0.0001600000000000,0.0000924000000000,-0.0000966000000000,-0.0002810000000000,0.3710000000000000,0.0013100000000000,-0.3770000000000000,0.0012600000000000,0.0022200000000000,0.6920000000000000,0.9080000000000000
31700.0000000000000000,-0.0002170000000000,-0.0001890000000000,-0.0001620000000000,-0.0000000831000000,0.0000001760000000,0.0000883000000000,0.0001600000000000,0.0000925000000000,-0.0000968000000000,-0.0002820000000000,0.3730000000000000,0.0013100000000000,-0.3790000000000000,0.0012800000000000,0.0022300000000000,0.6930000000000000,0.9100000000000000
31800.0000000000000000,-0.0002170000000000,-0.0001890000000000,-0.0001620000000000,-0.0000000882000000,0.0000002140000000,0.0000884000000000,0.0001610000000000,0.0000927000000000,-0.0000969000000000,-0.0002820000000000,0.3750000000000000,0.0013100000000000,-0.3800000000000000,0.0013200000000000,0.0022500000000000,0.6940000000000000,0.9120000000000000
31900.0000000000000000,-0.0002170000000000,-0.0001890000000000,-0.0001610000000000,-0.0000000839000000,0.0000001800000000,0.0000885000000000,0.0001610000000000,0.0000928000000000,-0.0000964000000000,-0.0002820000000000,0.3760000000000000,0.0013100000000000,-0.3820000000000000,0.0013100000000000,0.0022400000000000,0.6950000000000000,0.9140000000000000
32000.0000000000000000,-0.0002170000000000,-0.0001890000000000,-0.0001610000000000,-0.0000000769000000,0.0000001230000000,0.0000886000000000,0.0001610000000000,0.0000929000000000,-0.0000962000000000,-0.0002820000000000,0.3780000000000000,0.0013100000000000,-0.3840000000000000,0.0012800000000000,0.0022200000000000,0.6960000000000000,0.9160000000000000
32100.0000000000000000,-0.0002170000000000,-0.0001890000000000,-0.0001610000000000,-0.0000000760000000,0.0000001070000000,0.0000887000000000,0.0001610000000000,0.0000931000000000,-0.0000959000000000,-0.0002820000000000,0.3800000000000000,0.0013000000000000,-0.3860000000000000,0.0012700000000000,0.0022100000000000,0.6970000000000000,0.9180000000000000
32200.0000000000000000,-0.0002180000000000,-0.0001890000000000,-0.0001610000000000,-0.0000000829000000,0.0000001630000000,0.0000887000000000,0.0001610000000000,0.0000932000000000,-0.0000963000000000,-0.0002830000000000,0.3820000000000000,0.0013100000000000,-0.3880000000000000,0.0013100000000000,0.0022200000000000,0.6980000000000000,0.9200000000000000
32300.0000000000000000,-0.0002200000000000,-0.0001920000000000,-0.0001630000000000,-0.0000000942000000,0.0000001960000000,0.0000887000000000,0.0001610000000000,0.0000932000000000,-0.0000987000000000,-0.0002850000000000,0.3840000000000000,0.0013200000000000,-0.3900000000000000,0.0013500000000000,0.0022300000000000,0.6990000000000000,0.9220000000000000
32400.0000000000000000,-0.0002180000000000,-0.0001900000000000,-0.0001610000000000,-0.0000000918000000,0.0000001990000000,0.0000888000000000,0.0001620000000000,0.0000934000000000,-0.0000964000000000,-0.0002830000000000,0.3850000000000000,0.0013100000000000,-0.3910000000000000,0.0013500000000000,0.0022300000000000,0.7000000000000000,0.9240000000000000
32500.0000000000000000,-0.0002180000000000,-0.0001890000000000,-0.0001600000000000,-0.0000000806000000,0.0000001470000000,0.0000890000000000,0.0001620000000000,0.0000936000000000,-0.0000956000000000,-0.0002830000000000,0.3870000000000000,0.0013000000000000,-0.3930000000000000,0.0013300000000000,0.0022200000000000,0.7000000000000000,0.9260000000000000
32600.0000000000000000,-0.0002180000000000,-0.0001890000000000,-0.0001600000000000,-0.0000000734000000,0.0000000797000000,0.0000891000000000,0.0001620000000000,0.0000937000000000,-0.0000951000000000,-0.0002820000000000,0.3890000000000000,0.0013000000000000,-0.3940000000000000,0.0012900000000000,0.0022000000000000,0.7010000000000000,0.9270000000000000
32700.0000000000000000,-0.0002190000000000,-0.0001890000000000,-0.0001600000000000,-0.0000000633000000,0.0000000318000000,0.0000892000000000,0.0001630000000000,0.0000939000000000,-0.0000956000000000,-0.0002830000000000,0.3910000000000000,0.0013100000000000,-0.3970000000000000,0.0012800000000000,0.0021900000000000,0.7030000000000000,0.9300000000000000
32800.0000000000000000,-0.0002200000000000,-0.0001910000000000,-0.0001610000000000,-0.0000000602000000,0.0000000781000000,0.0000893000000000,0.0001630000000000,0.0000940000000000,-0.0000967000000000,-0.0002850000000000,0.3930000000000000,0.0013100000000000,-0.3990000000000000,0.0013400000000000,0.0022100000000000,0.7030000000000000,0.9320000000000000
32900.0000000000000000,-0.0002200000000000,-0.0001900000000000,-0.0001600000000000,-0.0000000946000000,0.0000002290000000,0.0000894000000000,0.0001630000000000,0.0000942000000000,-0.0000959000000000,-0.0002840000000000,0.3960000000000000,0.0013200000000000,-0.4020000000000000,0.0014100000000000,0.0022200000000000,0.7040000000000000,0.9350000000000000
33000.0000000000000000,-0.0002210000000000,-0.0001910000000000,-0.0001620000000000,-0.0000000851000000,0.0000001750000000,0.0000895000000000,0.0001630000000000,0.0000943000000000,-0.0000970000000000,-0.0002860000000000,0.3980000000000000,0.0013100000000000,-0.4040000000000000,0.0013900000000000,0.0022200000000000,0.7050000000000000,0.9360000000000000
33100.0000000000000000,-0.0002200000000000,-0.0001900000000000,-0.0001610000000000,-0.0000000820000000,0.0000001160000000,0.0000896000000000,0.0001640000000000,0.0000944000000000,-0.0000961000000000,-0.0002850000000000,0.3990000000000000,0.0013100000000000,-0.4050000000000000,0.0013400000000000,0.0022000000000000,0.7060000000000000,0.9380000000000000
33200.0000000000000000,-0.0002200000000000,-0.0001900000000000,-0.0001600000000000,-0.0000000755000000,0.0000000498000000,0.0000896000000000,0.0001640000000000,0.0000945000000000,-0.0000956000000000,-0.0002850000000000,0.4010000000000000,0.0013100000000000,-0.4070000000000000,0.0013000000000000,0.0021900000000000,0.7070000000000000,0.9400000000000000
33300.0000000000000000,-0.0002210000000000,-0.0001900000000000,-0.0001600000000000,-0.0000000725000000,0.0000000522000000,0.0000897000000000,0.0001640000000000,0.0000946000000000,-0.0000958000000000,-0.0002850000000000,0.4020000000000000,0.0013200000000000,-0.4080000000000000,0.0013100000000000,0.0021800000000000,0.7070000000000000,0.9410000000000000
33400.0000000000000000,-0.0002210000000000,-0.0001910000000000,-0.0001610000000000,-0.0000000795000000,0.0000001160000000,0.0000898000000000,0.0001640000000000,0.0000947000000000,-0.0000962000000000,-0.0002860000000000,0.4030000000000000,0.0013100000000000,-0.4090000000000000,0.0013600000000000,0.0022000000000000,0.7080000000000000,0.9430000000000000
33500.0000000000000000,-0.0002220000000000,-0.0001920000000000,-0.0001620000000000,-0.0000000957000000,0.0000002270000000,0.0000898000000000,0.0001640000000000,0.0000948000000000,-0.0000972000000000,-0.0002870000000000,0.4040000000000000,0.0013200000000000,-0.4100000000000000,0.0014200000000000,0.0022200000000000,0.7090000000000000,0.9440000000000000
33600.0000000000000000,-0.0002220000000000,-0.0001920000000000,-0.0001610000000000,-0.0000000934000000,0.0000001950000000,0.0000899000000000,0.0001640000000000,0.0000949000000000,-0.0000969000000000,-0.0002870000000000,0.4050000000000000,0.0013200000000000,-0.4110000000000000,0.0014100000000000,0.0022200000000000,0.7100000000000000,0.9450000000000000
